name;Producto;ID Producto;Unidad de Medida;peso;Valor (Balboas)
Países Bajos;Raíces de yuca (mandioca), frescas, refrigeradas, congeladas o secas, incluso troceadas  o  en <<pellets>>.;0714.10.00.00.00;KB;32658;12420
Países Bajos;Bananas (Musa balbisiaca acuminata, musa paradisiaca o musa fapientum), frescas.;0803.90.11.00.00;CAJA;321948882;130726686
Países Bajos;Piñas (ananás), frescas o secas.;0804.30.00.00.00;KB;2330175;1369772
Países Bajos;Sandías frescas.;0807.11.00.00.00;KB;11157029;5046693
Países Bajos;Melones frescos.;0807.19.00.00.00;KB;919700;527721
Países Bajos;Café tostado, sin descafeinar.;0901.21.00.00.00;KB;4545;31218
Países Bajos;Café tostado, descafeinado.;0901.22.00.00.00;KB;38141;488778
Países Bajos;Aceite de palma y sus fracciones, en bruto.;1511.10.00.00.00;KB;9169760;5621920
Países Bajos;Aceites  vegetales  hidrogenados usados  en  la  industria alimenticia.;1516.20.10.00.00;KB;887400;583840
Países Bajos;Aceites de frituras usados para la preparación de alimentos de animales.;1518.00.91.00.00;KB;66000;42240
Países Bajos;Cacao en grano, entero o partido, crudo o tostado.;1801.00.00.00.00;KB;25000;84000
Países Bajos;Manteca, grasa y aceite de cacao.;1804.00.00.00.00;KB;60000;297000
Países Bajos;Cacao en polvo sin adición de azúcar ni otro edulcorante.;1805.00.00.00.00;KB;72000;261450
Países Bajos;Ron.;2208.40.10.00.00;LT;279732;1609310
Países Bajos;Cementos,  morteros, hormigones  y  preparaciones similares, refractarios, excepto grafito  artificial, coloidal  o  semicoloidal.;3816.00.00.00.00;KB;25000;7000
Países Bajos;Los demás aditivos preparados  para  cemento, morteros u hormigones.;3824.40.90.00.00;KB;11202;12098
Países Bajos;Desperdicios y desechos, de aluminio.;7602.00.00.00.00;KB;40824;27000
Pakistán;Los  demás papeles o cartones, incluidos los desperdicios y desechos sin clasificar.;4707.90.00.00.00;KB;40000;2400
Pakistán;Desperdicios y desechos, de fundición, de hierro o acero.;7204.10.00.00.00;KB;222000;23880
Pakistán;Desperdicios  y  desechos,  de  acero  aleados, excepto  inoxidable.;7204.29.00.00.00;KB;22000;11220
Pakistán;Los demás desperdicios y desechos de  fundición, hierro o acero.;7204.49.00.00.00;KB;61324;40558
Pakistán;Desperdicios y desechos, de cobre.;7404.00.00.00.00;KB;20412;20250
Perú;Caballos vivos reproductores de raza pura.;0101.21.00.00.00;CU;1800;6500
Perú;Despojos comestibles  de  animales de  la  especie  bovina, frescos o refrigerados.;0206.10.00.00.00;KB;23015;28309
Perú;Grasas y aceites de  pescado  y  sus  fracciones, excepto    los aceites de hígado, incluso refinados, pero sin modificar químicamente.;1504.20.00.00.00;KB;21360;23496
Perú;Ron.;2208.40.10.00.00;LT;27434;131460
Perú;Velas, cirios y  artículos  similares, excepto  para  cumpleaños.;3406.00.90.00.00;KB;18902;67773
Perú;Los demás desinfectantes.;3808.94.99.00.90;KB;13054;30240
Perú;Los demás aditivos preparados  para  cemento, morteros u hormigones.;3824.40.90.00.00;KB;40600;39903
Perú;Desechos, desperdicios y recortes de plástico, excepto de  etileno, estireno y cloruro de vinilo.;3915.90.00.00.00;KB;149386;38093
Perú;Las demás placas, láminas, hojas y tiras de plástico.;3921.90.99.00.00;KB;1524;3307
Perú;"Las demás construcciones  y  sus partes  de fundición, hierro o acero, excepto las construcciones prefabricadas de la partida 94.06; chapas, barras, perfiles, tubos y similares de fundición, hierro o acero, preparados para la construcción.";7308.90.90.00.00;KB;30297;62959
Perú;Plomo  en  bruto con antimonio como el otro elemento predominante en peso.;7801.91.00.00.00;KB;350044;650381
Polonia;Bananas (Musa balbisiaca acuminata, musa paradisiaca o musa fapientum), frescas.;0803.90.11.00.00;CAJA;202500;83480
Polonia;Café oro, sin tostar y sin descafeinar.;0901.11.30.00.00;KB;360;1440
Polonia;Café tostado, descafeinado.;0901.22.00.00.00;KB;100;5005
Portugal;Albacoras o atunes  blancos (Thunnus  alalunga), congelados, excepto filetes, hígados, huevas y lechas.;0303.41.00.00.00;KB;5779;11673
Portugal;Atunes   de  aleta  amarilla  (rabiles), (Thunnus  albacares),     congelados,  excepto filetes los hígados, huevas y lechas.;0303.42.00.00.00;KB;158900;504419
Portugal;Peces  espada (Xiphias gladius), congelados, excepto filetes, hígados, huevas y lechas.;0303.57.00.00.00;KB;208877;914059
Portugal;Cazones  y  demás  escualos, congelados, excepto los  hígados, huevas y lechas.;0303.81.00.00.00;KB;41496;81749
Portugal;Los demas pescados congelados, excepto filetes, hígados, huevas y lechas.;0303.89.00.00.00;KB;140883;398172
Portugal;Piñas (ananás), frescas o secas.;0804.30.00.00.00;KB;60000;42400
Portugal;Café tostado, descafeinado.;0901.22.00.00.00;KB;68;2260
Portugal;Aceites  vegetales  hidrogenados usados  en  la  industria alimenticia.;1516.20.10.00.00;KB;1012000;645920
Puerto Rico;Granos aplastados o en copos de avena.;1104.12.00.00.00;KB;8146;14875
Puerto Rico;Los demás almidones y féculas.;1108.19.00.00.90;KB;42133;91526
Puerto Rico;Oleorresinas de vainilla o extracto de vainilla.;1302.19.60.00.00;KB;88269;125454
Puerto Rico;Azúcar  de  caña en bruto sin adición de aromatizantes ni colorantes, mencionado  en la nota  2 de  la subpartida de  este capítulo.;1701.13.00.00.00;KB;4938434;4322014
Puerto Rico;Pastas  alimenticias sin cocer, rellenar ni preparar de otra forma, excepto que contengan huevo.;1902.19.00.00.00;KB;47389;52303
Puerto Rico;Salsa de soja (soya).;2103.10.00.00.00;KB;4287;4851
Puerto Rico;Salsas y aderezos, excepto mayonesa y salsa inglesa.;2103.90.29.00.00;KB;9782;17361
Puerto Rico;Vinagre y sucedáneos del vinagre  obtenidos  a  partir del  ácido acético.;2209.00.00.00.00;KB;198531;119472
Puerto Rico;Las demás mezclas de sustancias odoríferas y mezclas (incluidas las disoluciones alcohólicas), a base de una o varias de estas sustancias, de los tipos utilizados en las industrias alimentarias.;3302.10.99.00.00;KB;9928;12443
Puerto Rico;Velas, cirios y  artículos  similares, excepto  para  cumpleaños.;3406.00.90.00.00;KB;70110;142666
Puerto Rico;Depósitos, cisternas, cubas y recipientes análogos, de capacidad superior a 300 litros, de plástico.;3925.10.00.00.00;KB;36010;140283
Puerto Rico;Las  demás manufacturas de plástico de las  demás materias de las partidas 39.01 a  39.14.;3926.90.99.00.90;KB;1834;5101
Puerto Rico;Papel higiénico de pasta de papel.;4818.10.00.00.00;KB;70791;105776
Puerto Rico;Papel toalla.;4818.20.20.00.00;KB;185469;297773
Puerto Rico;Cajas de papel o cartón corrugados.;4819.10.00.00.00;KB;290040;422527
Puerto Rico;Sillas y asientos  de  materiales  plásticos  artificiales para niños.;9401.80.10.00.00;KB;2400;14000
Qatar;Café tostado, descafeinado.;0901.22.00.00.00;KB;634;27214
Reino Unido;Atunes   de  aleta  amarilla  (rabiles), (Thunnus  albacares),     congelados,  excepto filetes los hígados, huevas y lechas.;0303.42.00.00.00;KB;32800;42200
Reino Unido;Bananas (Musa balbisiaca acuminata, musa paradisiaca o musa fapientum), frescas.;0803.90.11.00.00;CAJA;10258791;5006977
Reino Unido;Piñas (ananás), frescas o secas.;0804.30.00.00.00;KB;733896;313480
Reino Unido;Sandías frescas.;0807.11.00.00.00;KB;7290264;4214729
Reino Unido;Melones frescos.;0807.19.00.00.00;KB;956945;369765
Reino Unido;Café tostado, descafeinado.;0901.22.00.00.00;KB;5026;229755
Reino Unido;Las  demás  algas  frescas, refrigeradas, congeladas  o secas, incluso pulverizadas.;1212.29.90.00.00;KB;12500;15000
República Checa;Café tostado, descafeinado.;0901.22.00.00.00;KB;11892;182724
República Checa;Ron.;2208.40.10.00.00;LT;53907;163200
República Dominicana;Dorados (Coryphaena hippurus), frescos  o  refrigerados, excepto los hígados, huevas y lechas.;0302.89.20.00.00;KB;1473;5625
República Dominicana;Otros pescados frescos o refrigerados, excepto los hígados, huevas y lechas.;0302.89.90.00.00;KB;29698;69250
República Dominicana;Lenguados  (Solea  spp.),  congelados, excepto  filetes, hígados, huevas y lechas.;0303.33.00.00.00;KB;652;1800
República Dominicana;Atunes   de  aleta  amarilla  (rabiles), (Thunnus  albacares),     congelados,  excepto filetes los hígados, huevas y lechas.;0303.42.00.00.00;KB;11956;29652
República Dominicana;Peces  espada (Xiphias gladius), congelados, excepto filetes, hígados, huevas y lechas.;0303.57.00.00.00;KB;18144;50000
República Dominicana;Los demas pescados congelados, excepto filetes, hígados, huevas y lechas.;0303.89.00.00.00;KB;222710;354971
República Dominicana;Atunes (del género Thunnus), listados o bonitos  de vientre rayado (Euthynnus (katsuwonus) pelais), en filetes, congelados.;0304.87.00.00.00;KB;5860;29008
República Dominicana;Dorados  (Coryphaena  hippurus), en  filetes  congelados,  excepto los hígados, huevas y lechas.;0304.89.20.00.00;KB;227;750
República Dominicana;Otros pescados en filetes congelados, excepto los hígados, huevas y lechas.;0304.89.90.00.00;KB;1680;6300
República Dominicana;Huevos de la especie  Gallus domesticus, con cáscara (cascarón), frescos, fecundados para incubación.;0407.11.00.00.00;KB;18200;67400
República Dominicana;Aceite de palma y sus fracciones, en bruto.;1511.10.00.00.00;KB;777420;600055
República Dominicana;Salmones enteros o en trozos, envasados herméticamente o al vacio.;1604.11.00.00.10;KB;31928;576011
República Dominicana;Lomos de atún, cocidos, congelados, enteros o en trozos, excepto picado.;1604.14.10.00.00;KB;950;8055
República Dominicana;Mayonesa, incluso compuesta.;2103.90.21.00.00;KB;57298;89372
República Dominicana;Condimentos y sazonadores compuestos, excepto para la fabricación de embutidos.;2103.90.39.00.00;KB;785;3219
República Dominicana;Cerveza de malta.;2203.00.00.00.00;LT;5496;4507
República Dominicana;Ron.;2208.40.10.00.00;LT;120496;152226
República Dominicana;Vinagre y sucedáneos del vinagre  obtenidos  a  partir del  ácido acético.;2209.00.00.00.00;KB;72792;28400
República Dominicana;Oxígeno.;2804.40.00.00.00;KB;207201;50450
República Dominicana;Ácido acético.;2915.21.00.00.00;KB;72792;28450
República Dominicana;Los demás desinfectantes.;3808.94.99.00.90;KB;27698;222339
República Dominicana;Los demás aditivos preparados  para  cemento, morteros u hormigones.;3824.40.90.00.00;KB;163425;111647
República Dominicana;Desechos, desperdicios y recortes de plástico, excepto de  etileno, estireno y cloruro de vinilo.;3915.90.00.00.00;KB;120000;66000
República Dominicana;Placas,  láminas,  hojas, cintas, tiras y demás formas planas autoadhesivas,  excepto  de  polipropileno en rollos.;3919.90.90.00.00;KB;1200;4000
República Dominicana;Los  demás  artículos  para  el  transporte  o envasado, de plástico.;3923.90.99.00.00;KB;20934;86940
República Dominicana;Vajillas y demás artículos de  plástico  para  el  servicio de mesa o cocina.;3924.10.90.00.00;KB;14450;56357
República Dominicana;Los  demás  papeles  y  cartones kraft, de peso superior o igual a 225 g/m², sin estucar ni recubrir.;4804.59.00.00.00;KB;124882;81627
República Dominicana;Envases para huevos, de papel, cartón, guata  de celulosa o napa de fibras de celulosa.;4819.50.20.00.00;KB;13908;16934
República Dominicana;Los demás envases, incluidas las fundas  para  discos, de papel, cartón, guata de celulosa  o  napa  de fibras de celulosa.;4819.50.90.00.00;KB;6954;10003
República Dominicana;Envases de pulpa moldeada para portar o envasar huevos, de pasta de papel.;4823.70.10.00.10;KB;95094;123535
República Dominicana;Libros, folletos e impresos similares, en  hojas  sueltas,  incluso plegadas, excepto los pornográficos.;4901.10.90.00.00;KB;73;370
República Dominicana;Carteles  y afiches publicitarios, excepto  para películas cinematográficas o videopelículas y los  de  carácter turísticos.;4911.10.19.00.90;KB;69;225
República Dominicana;"Visillos y cortinas; guardamalletas y rodapiés de cama, de  fibras sintéticas, excepto de punto.";6303.92.00.00.00;KB;1370;13616
República Dominicana;"Las demás construcciones  y  sus partes  de fundición, hierro o acero, excepto las construcciones prefabricadas de la partida 94.06; chapas, barras, perfiles, tubos y similares de fundición, hierro o acero, preparados para la construcción.";7308.90.90.00.00;KB;48897;56822
Rumania;Café tostado, descafeinado.;0901.22.00.00.00;KB;231;14200
Rusia;Piñas (ananás), frescas o secas.;0804.30.00.00.00;KB;1001479;475555
Rusia;Café tostado, descafeinado.;0901.22.00.00.00;KB;3822;73153
Rusia;Cacao en grano, entero o partido, crudo o tostado.;1801.00.00.00.00;KB;300;1322
Rusia;Otros  aguardientes  procedentes de la destilación, previa fermentación, de productos de la caña de azúcar.;2208.40.90.00.00;LT;128597;362756
Rusia;Desperdicios y desechos, de cobre.;7404.00.00.00.00;KB;122472;99370
Samoa Occidental;Albacoras o atunes  blancos (Thunnus  alalunga), congelados, excepto filetes, hígados, huevas y lechas.;0303.41.00.00.00;KB;1125040;1413975
San Martín (Parte Sur);Medicamentos,  (excepto  los  productos  de  las partidas  30.02, 30.05 o 30.06), constituido  por  productos mezclados entre sí, preparados para usos terapéuticos o profilácticos, sin dosificar ni acondicionar para la venta al por menor, para uso veterinario.;3003.90.92.00.00;KB;186;1545
San Martín (Parte Sur);Conjuntos de fibras  sintéticas  para  mujeres, excepto con  pantalón corto (calzón), o shorts.;6204.23.19.00.00;KB;141;5401
San Martín (Parte Sur);Faldas y faldas pantalón, para mujeres, de fibras sintéticas.;6204.53.20.00.00;KB;45;1014
San Martín (Parte Sur);Los  demás pantalones largos para mujeres o niñas, de las demás materias textiles.;6204.69.29.00.00;KB;80;1876
San Martín (Parte Sur);Camisas,  blusas  y  blusas  camiseras  para  mujeres, de  fibras sintéticas o artificiales.;6206.40.10.00.90;KB;90;2478
San Vicente y Las Granadinas;Aceites lubricantes de los tipos producidos nacionalmente.;2710.19.93.00.00;KB;159344;260005
San Vicente y Las Granadinas;Medicamentos,  (excepto  los  productos  de  las partidas  30.02, 30.05 o 30.06), constituido  por  productos mezclados entre sí, preparados para usos terapéuticos o profilácticos, sin dosificar ni acondicionar para la venta al por menor, para uso veterinario.;3003.90.92.00.00;KB;434;3620
Senegal;Hígados de la especie bovina, congelados.;0206.22.00.00.00;KB;6763;8319
Senegal;Café oro, sin tostar y sin descafeinar.;0901.11.30.00.00;KB;109088;288000
Serbia;Café tostado, descafeinado.;0901.22.00.00.00;KB;72;4030
Singapur;Los demás cortes (trozos), sin deshuesar, de carne de animales de la especie bovina, congelada.;0202.30.00.00.90;KB;20117;27158
Singapur;Peces  espada (Xiphias gladius), congelados, excepto filetes, hígados, huevas y lechas.;0303.57.00.00.00;KB;23271;87266
Singapur;Café tostado, descafeinado.;0901.22.00.00.00;KB;1105;87436
Singapur;Desperdicios y desechos, de fundición, de hierro o acero.;7204.10.00.00.00;KB;1250000;18750
Sri Lanka;Los demas pescados congelados, excepto filetes, hígados, huevas y lechas.;0303.89.00.00.00;KB;20946;50270
Sudáfrica, República de;Despojos comestibles de animales de la especie bovina congelados, excepto arrachera.;0206.29.00.00.90;KB;33827;30439
Sudáfrica, República de;Café tostado, descafeinado.;0901.22.00.00.00;KB;45;3500
Sudáfrica, República de;Cacao en grano, entero o partido, crudo o tostado.;1801.00.00.00.00;KB;15000;51900
Sudáfrica, República de;Cementos,  morteros, hormigones  y  preparaciones similares, refractarios, excepto grafito  artificial, coloidal  o  semicoloidal.;3816.00.00.00.00;KB;25000;4468
Suecia;Bananas (Musa balbisiaca acuminata, musa paradisiaca o musa fapientum), frescas.;0803.90.11.00.00;CAJA;58773;32076
Suecia;Café tostado, descafeinado.;0901.22.00.00.00;KB;647;24945
Suiza;Bananas (Musa balbisiaca acuminata, musa paradisiaca o musa fapientum), frescas.;0803.90.11.00.00;CAJA;2768502;1150163
Suiza;Café tostado, descafeinado.;0901.22.00.00.00;KB;145;9572
Suiza;Aceite de palma y sus fracciones, en bruto.;1511.10.00.00.00;KB;305000;186153
Suiza;Oro,  incluido  el oro platinado de las demás  formas en bruto, para uso no monetario.;7108.12.00.00.00;KB;366;4877704
Suriname;Los demas pescados congelados, excepto filetes, hígados, huevas y lechas.;0303.89.00.00.00;KB;26542;26542
Suriname;Cajas de papel o cartón corrugados.;4819.10.00.00.00;KB;541402;690211
Tailandia;Atunes   de  aleta  amarilla  (rabiles), (Thunnus  albacares),     congelados,  excepto filetes los hígados, huevas y lechas.;0303.42.00.00.00;KB;67575;138238
Tailandia;Café tostado, descafeinado.;0901.22.00.00.00;KB;125;10088
Tailandia;Las demás placas, láminas, hojas  y  tiras, de  plástico no celular y sin refuerzo, estratificación ni soporte o  combinación similar con otras materias de polímeros de  etileno en bobinas, sin impresión. ;3920.10.10.00.00;KB;1200;2400
Tailandia;Desperdicios y desechos de papel o  cartón  kraft  crudo o papel o cartón corrugados.;4707.10.00.00.00;KB;540000;32400
Tailandia;Los  demás papeles o cartones, incluidos los desperdicios y desechos sin clasificar.;4707.90.00.00.00;KB;500000;50000
Tailandia;Desperdicios y desechos, de fundición, de hierro o acero.;7204.10.00.00.00;KB;91947870;14960737
Tailandia;Desperdicios  y  desechos,  de  acero  aleados, excepto  inoxidable.;7204.29.00.00.00;KB;1500000;60000
Tailandia;Desperdicios y desechos de hierro o de acero, estañados.;7204.30.00.00.00;KB;25140;2765
Tailandia;Los demás desperdicios y desechos de  fundición, hierro o acero.;7204.49.00.00.00;KB;1293097;419359
Tailandia;Desperdicios y desechos, de cobre.;7404.00.00.00.00;KB;22000;6380
Tailandia;Desperdicios y desechos, de aluminio.;7602.00.00.00.00;KB;40824;36000
Trinidad y Tobago;Los demás cortes (trozos), sin deshuesar, de carne de animales de la especie bovina, congelada.;0202.20.00.00.90;KB;22989;83627
Trinidad y Tobago;Los demás cortes (trozos), sin deshuesar, de carne de animales de la especie bovina, congelada.;0202.30.00.00.90;KB;127740;475268
Trinidad y Tobago;Despojos comestibles  de  animales de  la  especie  bovina, frescos o refrigerados.;0206.10.00.00.00;KB;20006;81597
Trinidad y Tobago;Despojos comestibles de animales de la especie bovina congelados, excepto arrachera.;0206.29.00.00.90;KB;22037;80162
Trinidad y Tobago;Peces  espada (Xiphias gladius), congelados, excepto filetes, hígados, huevas y lechas.;0303.57.00.00.00;KB;16919;43312
Trinidad y Tobago;Cazones  y  demás  escualos, congelados, excepto los  hígados, huevas y lechas.;0303.81.00.00.00;KB;77654;138509
Trinidad y Tobago;Los demas pescados congelados, excepto filetes, hígados, huevas y lechas.;0303.89.00.00.00;KB;79292;262638
Trinidad y Tobago;Atunes (del género Thunnus), listados o bonitos  de vientre rayado (Euthynnus (katsuwonus) pelais), en filetes, congelados.;0304.87.00.00.00;KB;1000;2600
Trinidad y Tobago;Dorados  (Coryphaena  hippurus), en  filetes  congelados,  excepto los hígados, huevas y lechas.;0304.89.20.00.00;KB;3591;17236
Trinidad y Tobago;Otros pescados en filetes congelados, excepto los hígados, huevas y lechas.;0304.89.90.00.00;KB;4990;23952
Trinidad y Tobago;Otras  preparaciones  y  conservas  de  carne,  despojos o   sangre, de aves de la especie Gallus domesticus, excepto muslos y piernas.;1602.32.90.00.90;KB;147642;666572
Trinidad y Tobago;Salmones enteros o en trozos, envasados herméticamente o al vacio.;1604.11.00.00.10;KB;238;4421
Trinidad y Tobago;Preparaciones  y  conservas  de  salmón, envasados herméticamente o al vacío.;1604.20.93.00.00;KB;350;4299
Trinidad y Tobago;Vinagre y sucedáneos del vinagre  obtenidos  a  partir del  ácido acético.;2209.00.00.00.00;KB;78129;38285
Trinidad y Tobago;Las  demás manufacturas de plástico de las  demás materias de las partidas 39.01 a  39.14.;3926.90.99.00.90;KB;60;171
Trinidad y Tobago;Los  demás papeles o cartones, incluidos los desperdicios y desechos sin clasificar.;4707.90.00.00.00;KB;983341;93917
Trinidad y Tobago;Envases para huevos, de papel, cartón, guata  de celulosa o napa de fibras de celulosa.;4819.50.20.00.00;KB;7280;9334
Trinidad y Tobago;Los demás  carretes, bobinas, canillas  y  soportes similares, de  pasta de papel, papel o cartón, incluso perforados o endurecidos, excepto para la industria del papel.;4822.90.90.00.00;KB;67020;21727
Trinidad y Tobago;Envases de pulpa moldeada para portar o envasar huevos, de pasta de papel.;4823.70.10.00.10;KB;7616;9764
Trinidad y Tobago;«T-shirts»  y  camisetas interiores, de punto, de las demás materias textiles, excepto de algodón.;6109.90.00.00.90;KB;83;1133
Trinidad y Tobago;Los  demás  tornillos  y  pernos roscados  incluso con sus tuercas y arandelas, de fundición, hierro o acero.;7318.15.00.00.00;KB;17430;20741
Trinidad y Tobago;Las demás manufacturas, de hierro o acero, excepto forjadas.;7326.90.90.00.00;KB;1659;2322
Trinidad y Tobago;Los demás muebles de madera.;9403.60.00.00.00;KB;1494;7200
Turquía;Bananas (Musa balbisiaca acuminata, musa paradisiaca o musa fapientum), frescas.;0803.90.11.00.00;CAJA;5031890;2300378
Turquía;Piñas (ananás), frescas o secas.;0804.30.00.00.00;KB;2178640;1149895
Turquía;Harina de pescado.;2301.20.10.00.00;KB;2145120;2450446
Ucrania;Piñas (ananás), frescas o secas.;0804.30.00.00.00;KB;204800;88286
Uruguay;Atunes  de  aleta  amarilla  (rabiles), (Thunnus albacares),  frescos  o  refrigerados,  excepto   los  hígados,  huevas  y  lechas.;0302.32.00.00.00;KB;8309;28000
Uruguay;Cacao en grano, entero o partido, crudo o tostado.;1801.00.00.00.00;KB;805;3035
Uruguay;Cacao en polvo sin adición de azúcar ni otro edulcorante.;1805.00.00.00.00;KB;11970;15600
Uruguay;Los demás desinfectantes.;3808.94.99.00.90;KB;667;6006
Uruguay;Los demás, productos químicos y preparaciones  de  la industria química o de  las industrias conexas (incluidas las mezclas de productos  naturales), no  expresados ni comprendidos en otra parte.;3824.99.99.00.90;KB;5251;6039
Venezuela;Caballos vivos reproductores de raza pura.;0101.21.00.00.00;CU;900;5000
Venezuela;Los  demás  jugos  de  manzana, sin  fermentar y sin  adición  de  alcohol,  incluso con adición de azúcar u   otro edulcorante.;2009.79.90.00.00;KB;23157;20616
Venezuela;Jugos   de  melocotón   o  durazno,  sin  mezclar,  sin  fermentar y sin adición de alcohol, incluso con adición  de azúcar u otro edulcorante.;2009.89.92.00.00;KB;25474;22678
Venezuela;Harina de pescado.;2301.20.10.00.00;KB;586740;622009
Venezuela;Las demás preparaciones de los utilizados para la alimentación de los animales.;2309.90.99.00.00;KB;46262;24754
Venezuela;Aceites lubricantes de los tipos producidos nacionalmente.;2710.19.93.00.00;KB;729542;1041231
Venezuela;"Barnices a base de polímeros sintéticos  o  naturales modificados, dispersos o disueltos en un  medio  no acuoso; excepto a base de poliésteres, polímeros, acrílicos o vinílicos para cuero, para  instalaciones  eléctricas, para  artistas y  para el recubrimiento interior de envases de alimentos.";3208.90.29.00.90;KB;5598;19008
Venezuela;Detergentes y limpiadores, a base de agentes  de  superficies, acondicionados para la venta al  por menor, en polvo, escamas, copos, virutas y gránulos o en glóbulos.;3402.20.12.00.00;KB;1382;1354
Venezuela;"Los demás agentes de superficie orgánicos, (excepto el  jabón); preparaciones  tensoactivas, preparaciones para   lavar, (incluidas las preparaciones auxiliares  del lavado),  y preparaciones  de  limpieza, aunque  contengan jabón, excepto las de la partida 34.01.";3402.90.90.00.00;KB;1888;7929
Venezuela;Desechos, desperdicios y recortes de plástico, excepto de  etileno, estireno y cloruro de vinilo.;3915.90.00.00.00;KB;17294;1691
Venezuela;Placas,  láminas,  hojas, cintas, tiras y demás formas planas, autoadhesivas de plástico, en rollos, de  anchura inferior o igual a 20 cm, excepto para uso eléctrico.;3919.10.90.00.00;KB;13121;49311
Venezuela;Placas,  láminas,  hojas, cintas, tiras y demás formas planas autoadhesivas,  excepto  de  polipropileno en rollos.;3919.90.90.00.00;KB;10521;44190
Venezuela;Otros sacos, (bolsas), bolsitas y cucuruchos de polímeros  de etileno.;3923.21.90.00.00;KB;684;2026
Venezuela;Los demás tapones, tapas, cápsulas y demás dispositivos de cierre, de plástico.;3923.50.90.00.00;KB;96;320
Venezuela;Los  demás  artículos  para  el  transporte  o envasado, de plástico.;3923.90.99.00.00;KB;1696;5006
Venezuela;Las  demás manufacturas de plástico de las  demás materias de las partidas 39.01 a  39.14.;3926.90.99.00.90;KB;2130;6030
Venezuela;Los  demás papeles o cartones, incluidos los desperdicios y desechos sin clasificar.;4707.90.00.00.00;KB;158123;29132
Venezuela;Papel  y  cartón  engomados, adhesivos  o  autoadhesivos,  excepto en bobinas (rollos).;4811.41.90.00.90;KB;21020;76028
Venezuela;Los demás papeles, cartones, guata de celulosa y napa de fibras de celulosa con impresión para empacar  o  envolver, sin anuncios publicitarios.;4811.90.43.00.00;KB;12856;48956
Venezuela;Cajas de papel o cartón corrugados.;4819.10.00.00.00;KB;198720;270405
Venezuela;Los demás  carretes, bobinas, canillas  y  soportes similares, de  pasta de papel, papel o cartón, incluso perforados o endurecidos, excepto para la industria del papel.;4822.90.90.00.00;KB;1880;1326
Venezuela;"Bombonas (damajuanas), botellas, frascos, bocales, tarros, envases tubulares y demás recipientes para el transporte o envasado,  de vidrio; bocales  para conservas de  vidrio con capacidad  superior  a  30 cc y superior a  50 g de peso de los tipos fabricados en el país. ";7010.90.92.00.90;KB;41395;28459
Venezuela;"Las demás construcciones  y  sus partes  de fundición, hierro o acero, excepto las construcciones prefabricadas de la partida 94.06; chapas, barras, perfiles, tubos y similares de fundición, hierro o acero, preparados para la construcción.";7308.90.90.00.00;KB;83477;111797
Venezuela;Las demás manufacturas, de hierro o acero, excepto forjadas.;7326.90.90.00.00;KB;1915;2873
Venezuela;Exhibidores de mercancías, plásticos que descansen en el suelo.;9403.70.11.00.00;KB;209;4792
Vietnam;Camarones cultivados, sin ahumar, congelados.;0306.17.11.00.00;KB;1516;7000
Vietnam;Harina de pescado.;2301.20.10.00.00;KB;2402010;3098638
Vietnam;Desechos, desperdicios y recortes de plástico, excepto de  etileno, estireno y cloruro de vinilo.;3915.90.00.00.00;KB;20314;1200
Vietnam;"Cueros y pieles curtidos  o  (<<crust>>)  de  bovino, enteros,  depilados, de semicurtición  mineral  al  cromo húmedo (<<wet  blue>>), con  una  superficie  por  unidad inferior o  unidad  inferior  o  igual  a  2.6 m2 (28 pies  cuadrados),  excepto  en plena flor  sin  dividir; divididos con la flor.";4104.19.11.00.00;KB;149629;216813
Vietnam;Teca en bruto, incluso descortezadas, desalburadas o escuadradas. ;4403.49.00.00.10;KB;5408910;2446329
Vietnam;Las demás maderas, incluso descortezadas, desalburadas o escuadradas  de  las  maderas  tropicales  citadas  en la  nota de subpartida 2 de este capítulo.;4403.49.00.00.90;KB;46220;16177
Vietnam;Las demás maderas en bruto, incluso descortezadas,  desalburadas o escuadradas.;4403.99.00.00.00;KB;112330;38479
Vietnam;Las demás maderas aserradas o desbastadas longitudinalmente, cortadas  o  desenrolladas, incluso  cepilladas, lijadas  o  unidas  por  los  extremos, de  espesor  superior a  6 mm, de las  maderas  tropicales, citadas en  la  nota de  subpartida 1 de este capítulo.;4407.29.00.00.00;KB;55000;12000
Vietnam;Las demás maderas aserradas o desbastadas longitudinalmente, cortadas  o  desenrolladas, incluso  cepilladas, lijadas  o  unidas  por  los  extremos, de  espesor  superior a  6 mm.;4407.99.00.00.00;KB;102880;35129
Zona Libre de Colón (Panamá);Café tostado, sin descafeinar.;0901.21.00.00.00;KB;9846;89782
Zona Libre de Colón (Panamá);Café tostado, descafeinado.;0901.22.00.00.00;KB;8010;102358
Zona Libre de Colón (Panamá);Chicles y demás gomas de mascar, incluso recubiertos de azúcar.;1704.10.00.00.00;KB;357;822
Zona Libre de Colón (Panamá);Confites,  caramelos,  pastillas,  gomas  azucaradas y  bombones.;1704.90.10.00.00;KB;49584;85592
Zona Libre de Colón (Panamá);Chocolate   y   demás  preparaciones  alimenticias  que  contengan cacao en bloques, tabletas o barras, rellenas.;1806.31.00.00.00;KB;20425;29083
Zona Libre de Colón (Panamá);Agua gaseada.;2201.10.00.00.10;KB;38122;24779
Zona Libre de Colón (Panamá);Ron.;2208.40.10.00.00;LT;706306;2348581
